"match_id","innings_1_score","runs_to_win","wickets_in_hand","bowler_runs","bowler_econ","bowler_wickets","bowler_boundaries","batsman_runs","batsman_sr","batsman_boundaries","non_striker_runs","non_striker_sr","non_striker_boundaries","bowler_eg_games","bowler_eg_runs","bowler_eg_economy","bowler_eg_wickets","batsman_eg_games","batsman_eg_runs","batsman_eg_sr","non_striker_eg_games","non_striker_eg_runs","non_striker_eg_sr","bowler_lt_games","bowler_lt_runs","bowler_lt_economy","bowler_lt_wickets","batsman_lt_games","batsman_lt_runs","batsman_lt_sr","non_striker_lt_games","non_striker_lt_runs","non_striker_lt_sr","match_result"
"1136612","162","39","5","17","5.6667","1","1","24","160.0000","2","1","100.0000","0","45","694","10.7044","34","103","1102","145.9603","73","851","173.6735","48","1597","8.6402","67","136","2159","127.4498","101","1490","129.1161","Won"
"1136613","164","35","1","23","7.6667","1","4","10","100.0000","1","0","0.0000","0","59","941","10.9419","48","9","46","95.8333","12","18","48.6486","79","2447","8.9307","88","9","46","95.8333","14","22","43.1373","Won"
"1136614","172","5","6","17","8.5000","1","2","3","100.0000","0","25","125.0000","2","9","95","10.1786","7","16","240","200.0000","84","1162","169.3878","16","384","9.0709","16","55","1437","135.8223","176","3823","129.9456","Lost"
"1136615","174","18","2","22","11.0000","1","3","31","172.2222","4",NULL,NULL,NULL,"26","357","10.7100","16","15","216","178.5124","11","35","100.0000","46","1380","8.9417","50","17","238","168.7943","11","40","100.0000","Won"
"1136617","139","6","2","8","2.6667","1","0","61","148.7805","8","15","300.0000","3","100","1446","9.0753","83","26","331","181.8681","8","37","168.1818","121","3327","7.4016","146","77","2302","129.3985","9","48","114.2857","Lost"
"1136618","169","34","6","20","6.6667","1","3","2","100.0000","0","17","100.0000","1","20","308","10.5000","15","13","128","191.0448","3","45","145.1613","24","830","9.4497","22","19","186","169.0909","6","66","117.8571","Won"
"1136619","174","19","3","11","11.0000","0","2","2","100.0000","0","30","157.8947","3","9","95","10.1786","7","6","23","79.3103","16","145","129.4643","16","384","9.0709","16","6","23","79.3103","37","939","125.5348","Won"
"1175357","181","13","6","28","9.3333","1","4","48","266.6667","8","6","85.7143","0","28","312","9.6495","14","42","841","209.7257","16","145","129.4643","62","1676","7.5723","66","61","1517","183.6562","37","939","125.5348","Lost"
"1175358","213","38","2","12","12.0000","0","2","10","166.6667","2","5","125.0000","0","5","34","7.8462","4","17","56","114.2857","1","5","125.0000","32","684","7.1748","27","20","85","123.1884","1","5","125.0000","Won"
"1175359","184","21","3","28","9.3333","0","3","1","100.0000","0","3","100.0000","0","15","203","11.9412","9","13","50","92.5926","13","128","191.0448","29","844","9.5728","24","13","64","95.5224","19","186","169.0909","Won"
"1175360","147","2","7","22","7.3333","0","3","27","84.3750","2","32","91.4286","3","33","502","9.2963","44","47","544","141.2987","141","2769","177.5000","35","1140","8.4444","70","75","1141","125.7993","182","4631","137.3776","Lost"
"1175361","218","42","6","14","7.0000","1","1","22","200.0000","3","57","150.0000","8","63","620","8.9855","39","39","410","149.6350","50","760","183.5749","163","4330","7.9938","164","90","1659","124.4561","77","1850","139.3072","Won"
"1175362","187","17","5","37","12.3333","0","4","1","100.0000","0","68","174.3590","10","114","1526","8.1970","122","9","89","139.0625","73","1662","225.8152","122","3481","7.3880","188","13","169","122.4638","156","4862","152.6531","Won"
"1175365","185","6","6","36","12.0000","1","5","1","100.0000","0","6","200.0000","1","19","219","9.1250","17","11","80","117.6471","7","63","150.0000","43","1251","8.3772","43","23","284","89.0282","15","205","114.5251","Lost"
"1175366","231","122","1","16","5.3333","3","2","1","25.0000","0","0","0.0000","0","60","731","9.9007","41","9","46","95.8333","12","18","48.6486","92","2686","7.8347","117","9","46","95.8333","14","22","43.1373","Won"
"1175367","175","12","4","30","10.0000","0","3","46","184.0000","4","22","244.4444","3","110","1876","9.6287","108","17","200","166.6667","17","182","173.3333","137","3869","8.5597","175","40","920","135.6932","21","195","163.8655","Won"
"1175368","166","15","2","13","6.5000","2","1",NULL,NULL,NULL,"4","133.3333","1","18","267","10.6800","16","12","73","102.8169","1","4","133.3333","22","673","8.9733","25","13","125","97.6563","1","4","133.3333","Won"
"1175369","158","5","7","30","10.0000","0","4","25","125.0000","3",NULL,NULL,NULL,"81","1232","10.6207","62","14","133","144.5652","17","200","166.6667","120","3687","8.7508","137","44","988","135.1573","40","920","135.6932","Lost"
"1175370","170","49","3","13","4.3333","2","0","7","116.6667","1","1","50.0000","0","30","393","11.5024","20","6","23","104.5455","8","37","168.1818","60","1340","9.2520","45","10","78","139.2857","9","48","114.2857","Won"
"1178393","160","26","6","34","11.3333","1","4","65","122.6415","6",NULL,NULL,NULL,"2","33","8.2500","2","17","246","174.4681","39","410","149.6350","2","71","8.8750","2","25","441","141.3462","90","1659","124.4561","Won"
"1178397","150","11","6","32","10.6667","0","5",NULL,NULL,NULL,"65","127.4510","7","3","29","13.3846","0","12","156","181.3953","24","468","184.2520","14","331","6.7322","11","19","281","143.3673","72","2659","136.0798","Lost"
"1178399","197","15","4","37","12.3333","0","7","73","260.7143","11","12","120.0000","2","15","203","11.9412","9","110","1783","177.2366","1","15","115.3846","29","844","9.5728","24","144","3044","150.9921","1","15","115.3846","Lost"
"1178400","151","18","5","19","9.5000","1","2","2","100.0000","0","56","136.5854","5","25","345","10.1471","16","103","1102","145.9603","141","2769","177.5000","36","993","8.8006","31","136","2159","127.4498","182","4631","137.3776","Lost"
"1178402","187","6","4","5","5.0000","0","0","7","175.0000","1","0","0.0000","0","30","393","11.5024","20","16","119","129.3478","13","128","191.0448","60","1340","9.2520","45","19","164","104.4586","19","186","169.0909","Lost"
"1178403","173","6","8",NULL,NULL,NULL,NULL,"22","157.1429","3","59","155.2632","7","1","6","18.0000","0","29","403","159.2885","73","1662","225.8152","1","6","18.0000","0","42","825","137.9599","156","4862","152.6531","Lost"
"1178404","161","8","5","24","8.0000","2","4","24","171.4286","4","57","139.0244","8","63","620","8.9855","39","103","1102","145.9603","50","865","174.7475","163","4330","7.9938","164","136","2159","127.4498","189","5376","137.9169","Lost"
"1178407","182","23","4","36","12.0000","1","6",NULL,NULL,NULL,"23","383.3333","4","45","711","10.9948","46","16","119","129.3478","40","397","151.5267","63","2055","9.1064","74","19","164","104.4586","66","880","129.0323","Won"
"1178409","168","50","2","8","8.0000","0","2","3","75.0000","0","3","50.0000","0","30","393","11.5024","20","12","73","102.8169","48","247","106.9264","60","1340","9.2520","45","13","125","97.6563","54","362","93.5401","Won"
"1178410","213","24","6",NULL,NULL,NULL,NULL,"78","181.3953","13","59","268.1818","10","4","35","11.0526","2","16","240","200.0000","42","841","209.7257","17","309","7.1583","14","55","1437","135.8223","61","1517","183.6562","Won"
"1178411","161","4","5","28","9.3333","0","3","3","100.0000","0","59","122.9167","6","114","1526","8.1970","122","40","397","151.5267","43","684","166.4234","122","3481","7.3880","188","66","880","129.0323","86","2343","130.4566","Lost"
"1178412","163","6","5","26","8.6667","0","4","51","113.3333","5","1","100.0000","0","18","267","10.6800","16","22","300","168.5393","6","63","180.0000","22","673","8.9733","25","78","2208","126.6781","7","73","135.1852","Lost"
"1178414","161","26","3","27","9.0000","2","4","60","146.3415","8",NULL,NULL,NULL,"81","1232","10.6207","62","141","2769","177.5000","8","37","168.1818","120","3687","8.7508","137","182","4631","137.3776","9","48","114.2857","Won"
"1178415","191","6","6","29","9.6667","0","4","2","50.0000","0","72","211.7647","9","59","941","10.9419","48","7","63","150.0000","33","565","218.1467","79","2447","8.9307","88","15","205","114.5251","68","2091","152.6277","Lost"
"1178416","175","9","7","46","15.3333","0","8","20","86.9565","1","3","42.8571","0","60","731","9.9007","41","76","930","167.8700","47","544","141.2987","92","2686","7.8347","117","149","3659","126.6967","75","1141","125.7993","Lost"
"1178417","202","27","5","27","9.0000","1","4",NULL,NULL,NULL,"2","66.6667","0","81","1232","10.6207","62","47","309","123.1076","39","410","149.6350","120","3687","8.7508","137","55","412","110.4558","90","1659","124.4561","Won"
"1178418","175","9","3","33","11.0000","1","5","17","170.0000","2","0","0.0000","0","20","308","10.5000","15","17","182","173.3333","13","50","92.5926","24","830","9.4497","22","21","195","163.8655","13","64","95.5224","Lost"
"1178420","160","4","7","22","7.3333","1","2","44","141.9355","4","3","42.8571","0","28","312","9.6495","14","28","429","192.3767","4","3","30.0000","62","1676","7.5723","66","102","2584","134.1641","4","3","30.0000","Lost"
"1178421","187","26","4","24","8.0000","1","3","24","126.3158","2","1","100.0000","0","33","502","9.2963","44","29","403","159.2885","18","109","151.3889","35","1140","8.4444","70","42","825","137.9599","21","186","125.6757","Won"
"1178422","232","43","4","54","18.0000","0","8","18","128.5714","1","2","100.0000","0","63","620","8.9855","39","33","427","168.1102","7","10","76.9231","163","4330","7.9938","164","57","1000","142.4501","7","10","76.9231","Won"
"1178423","212","48","4","31","10.3333","0","4","16","100.0000","2",NULL,NULL,NULL,"60","731","9.9007","41","2","19","105.5556","5","7","70.0000","92","2686","7.8347","117","3","31","96.8750","6","8","66.6667","Won"
"1178426","162","17","5","4","4.0000","1","0","24","141.1765","3","62","140.9091","9","30","393","11.5024","20","9","108","161.1940","48","605","152.7778","60","1340","9.2520","45","11","158","154.9020","134","3278","122.0857","Lost"
"1178429","175","6","4","18","9.0000","0","2","1","50.0000","0","3","75.0000","0","3","29","13.3846","0","38","160","108.1081","13","160","142.8571","14","331","6.7322","11","40","171","102.3952","21","303","135.2679","Lost"
"1181766","162","5","3","17","8.5000","2","3",NULL,NULL,NULL,"0","0.0000","0","14","165","9.4286","12","48","247","106.9264","5","18","75.0000","17","576","9.0709","30","54","362","93.5401","5","18","75.0000","Lost"
"1181768","149","9","5","42","14.0000","0","7","76","135.7143","12","4","100.0000","0","114","1526","8.1970","122","37","453","187.1901","103","1102","145.9603","122","3481","7.3880","188","141","3876","138.3792","136","2159","127.4498","Won"
"1216492","162","5","5","15","5.0000","1","3","50","119.0476","4","0","0.0000","0","45","694","10.7044","34","26","331","181.8681","141","2769","177.5000","48","1597","8.6402","67","77","2302","129.3985","182","4631","137.3776","Lost"
"1216493","157","13","4","18","9.0000","0","2","77","140.0000","9","5","100.0000","0","19","237","11.9496","11","11","185","210.2273","6","32","100.0000","37","869","9.5670","29","83","1690","134.8763","6","32","88.8889","Lost"
"1216496","216","38","4","34","11.3333","1","4","9","75.0000","0","0","0.0000","0","8","169","11.9294","6","141","2769","177.5000","103","1102","145.9603","10","328","11.5765","9","182","4631","137.3776","136","2159","127.4498","Won"
"1216497","194","63","2","27","9.0000","0","4","12","133.3333","2","0","0.0000","0","10","166","11.1910","3","47","309","123.1076","2","21","175.0000","14","436","8.5770","18","55","412","110.4558","2","21","175.0000","Won"
"1216498","126","14","3","22","7.3333","1","2","2","66.6667","0","0","0.0000","0","7","101","10.2712","9","5","64","182.8571","19","32","76.1905","11","336","9.6459","14","10","133","122.0183","21","44","78.5714","Won"
"1216499","164","3","5","25","8.3333","2","4","75","178.5714","12","4","400.0000","1","30","472","10.8923","19","39","402","160.1594","110","1783","177.2366","35","1101","9.2263","41","86","2024","135.0233","144","3044","150.9921","Lost"
"1216500","184","49","2","34","11.3333","1","5","38","135.7143","5","1","50.0000","0","33","502","9.2963","44","18","248","167.5676","2","4","66.6667","35","1140","8.4444","70","23","366","135.0554","2","4","66.6667","Won"
"1216501","167","26","5","3","3.0000","1","0","6","66.6667","1","7","140.0000","1","42","548","10.8158","28","47","544","141.2987","103","1102","145.9603","68","1743","9.1177","67","75","1141","125.7993","136","2159","127.4498","Won"
"1216503","191","57","2","11","3.6667","2","1","1","100.0000","0","15","187.5000","2","84","1322","8.9526","69","14","41","97.6190","13","128","191.0448","92","2687","7.6155","127","18","56","100.0000","19","186","169.0909","Won"
"1216504","174","49","1","10","5.0000","1","0",NULL,NULL,NULL,"50","142.8571","4","19","219","9.1250","17","6","25","69.4444","7","56","147.3684","43","1251","8.3772","43","7","26","63.4146","8","106","117.7778","Won"
"1216507","158","8","5","25","8.3333","2","3","33","143.4783","3","42","161.5385","6","14","165","9.4286","12","9","129","179.1667","18","248","167.5676","17","576","9.0709","30","13","246","121.1823","23","366","135.0554","Lost"
"1216508","195","54","2","22","7.3333","1","3","6","100.0000","1",NULL,NULL,NULL,"6","27","4.5000","3","6","23","79.3103","10","52","86.6667","30","808","7.5514","31","6","23","79.3103","10","57","76.0000","Won"
"1216509","179","17","5","13","13.0000","0","2","100","175.4386","15","1","100.0000","0","72","700","8.7137","30","35","517","155.2553","53","507","148.2456","155","3515","7.7737","122","175","5197","127.3150","71","913","128.2303","Lost"
"1216512","163","18","4","13","13.0000","0","3",NULL,NULL,NULL,"33","117.8571","2","42","548","10.8158","28","22","133","160.2410","36","553","188.7372","68","1743","9.1177","67","23","139","151.0870","142","5254","142.1152","Lost"
"1216515","228","26","3","40","13.3333","0","6","32","228.5714","5","2","100.0000","0","19","237","11.9496","11","14","133","144.5652","5","16","88.8889","37","869","9.5670","29","44","988","135.1573","6","22","70.9677","Won"
"1216516","164","28","5","21","7.0000","1","2","39","121.8750","4","8","266.6667","1","1","20","20.0000","0","141","2769","177.5000","12","156","181.3953","3","96","13.7143","1","182","4631","137.3776","19","281","143.3673","Won"
"1216517","176","9","5","40","13.3333","0","7","21","161.5385","2","7","140.0000","1","45","694","10.7044","34","36","328","149.0909","6","32","100.0000","48","1597","8.6402","67","50","627","129.8137","6","32","88.8889","Lost"
"1216519","196","70","1","34","11.3333","0","4","4","66.6667","0",NULL,NULL,NULL,"26","357","10.7100","16","3","26","104.0000","12","18","48.6486","46","1380","8.9417","50","5","29","93.5484","14","22","43.1373","Won"
"1216522","177","10","7","27","9.0000","0","3","16","106.6667","1","47","235.0000","6","34","535","9.4690","20","20","251","154.9383","73","1662","225.8152","35","1008","7.3309","47","32","511","121.0900","156","4862","152.6531","Lost"
"1216523","164","14","6","19","6.3333","1","1",NULL,NULL,NULL,NULL,NULL,NULL,"99","1089","7.7693","68","26","282","169.8795","39","410","149.6350","119","3219","6.9201","143","78","1506","155.4180","90","1659","124.4561","Won"
"1216525","169","44","2","24","8.0000","1","2",NULL,NULL,NULL,NULL,NULL,NULL,"7","95","9.5000","3","6","23","104.5455","8","37","168.1818","10","286","9.8621","8","10","78","139.2857","9","48","114.2857","Won"
"1216527","223","2","5","12","12.0000","0","1",NULL,NULL,NULL,"13","433.3333","2","17","152","8.9412","7","9","129","179.1667","17","182","173.3333","31","796","7.8812","25","13","246","121.1823","21","195","163.8655","Lost"
"1216528","167","22","3","24","12.0000","1","4","5","250.0000","1",NULL,NULL,NULL,"110","1876","9.6287","108","17","30","46.1538","19","32","76.1905","137","3869","8.5597","175","19","39","45.3488","21","44","78.5714","Won"
"1216529","162","7","5","21","10.5000","1","3","3","75.0000","0","10","76.9231","1","19","237","11.9496","11","33","427","168.1102","110","1783","177.2366","37","869","9.5670","29","57","1000","142.4501","144","3044","150.9921","Lost"
"1216530","191","63","1","23","7.6667","1","3","22","100.0000","2","0","0.0000","0","4","58","11.6000","1","16","119","129.3478","12","50","71.4286","9","233","8.9615","5","19","164","104.4586","12","50","70.4225","Won"
"1216531","171","2","9","28","14.0000","1","4","52","123.8095","6","61","129.7872","6","50","484","9.6478","26","26","556","208.2397","24","468","184.2520","98","2782","7.8366","124","131","4793","150.9606","72","2659","136.0798","Lost"
"1216532","162","28","4","31","10.3333","0","4","6","150.0000","1","5","100.0000","0","14","165","9.4286","12","12","73","102.8169","53","507","148.2456","17","576","9.0709","30","13","125","97.6563","71","913","128.2303","Won"
"1216534","163","18","1","26","8.6667","0","4","2","66.6667","0","3","100.0000","0","81","895","8.4700","55","2","3","60.0000","19","32","76.1905","95","2583","7.1027","105","2","3","60.0000","21","44","78.5714","Won"
"1216536","172","10","6","19","9.5000","0","2","10","90.9091","1","19","271.4286","3","4","58","11.6000","1","12","156","181.3953","103","1102","145.9603","9","233","8.9615","5","19","281","143.3673","136","2159","127.4498","Lost"
"1216538","208","37","3","18","9.0000","0","1","1","100.0000","0","0","0.0000","0","48","552","10.6154","29","22","133","160.2410","19","32","76.1905","92","1975","8.9434","71","23","139","151.0870","21","44","78.5714","Won"
"1216539","175","49","5","23","7.6667","1","3","9","150.0000","1","15","136.3636","2","33","502","9.2963","44","103","1102","145.9603","141","2769","177.5000","35","1140","8.4444","70","136","2159","127.4498","182","4631","137.3776","Won"
"1216540","194","87","1","15","15.0000","1","3","5","71.4286","0",NULL,NULL,NULL,"7","95","9.5000","3","3","10","66.6667","4","3","27.2727","10","286","9.8621","8","3","10","66.6667","4","3","27.2727","Won"
"1216543","161","22","3","29","9.6667","1","3","12","80.0000","1","1","100.0000","0","4","45","11.2500","1","18","248","167.5676","16","119","129.3478","5","193","11.3529","3","23","366","135.0554","19","164","104.4586","Won"
"1216547","201","19","6","27","9.0000","1","3","86","159.2593","9","55","250.0000","7","7","95","9.5000","3","14","181","196.7391","110","1783","177.2366","10","286","9.8621","8","46","1211","137.1461","144","3044","150.9921","Lost"
"1237177","200","72","3","22","7.3333","0","2","4","40.0000","0","42","131.2500","5","48","552","10.6154","29","12","73","102.8169","53","507","148.2456","92","1975","8.9434","71","13","125","97.6563","71","913","128.2303","Won"
"1237178","131","9","6","22","7.3333","0","3","49","113.9535","4","16","94.1176","1","20","267","9.6506","11","25","373","168.7783","7","62","119.2308","26","809","8.4564","21","52","1619","135.2548","9","104","123.8095","Lost"
"1237180","189","22","2","32","10.6667","0","6",NULL,NULL,NULL,"0","0.0000","0","15","214","9.0423","11","19","32","76.1905","17","30","46.1538","16","529","8.6721","23","21","44","78.5714","19","39","45.3488","Won"
